material_name,material_type,quantity_estimate,quality_grade,processing_requirements,potential_applications,sustainability_score,market_value,ai_generated,generation_timestamp
Wastewater,waste,15.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$7500/month,True,2025-07-20T07:54:53.803772
Dust,waste,15.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$7500/month,True,2025-07-20T07:54:53.803772
Electronic_waste,waste,15.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$7500/month,True,2025-07-20T07:54:53.803772
Metal_scraps,by_product,7.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$15000/month,True,2025-07-20T07:54:53.803772
Plastic_scraps,by_product,7.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$15000/month,True,2025-07-20T07:54:53.803772
Glass_waste,by_product,7.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$15000/month,True,2025-07-20T07:54:53.803772
Paper_waste,by_product,7.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$15000/month,True,2025-07-20T07:54:53.803772
Chemical_wastes,waste,3.0 tons/month,industrial,minimal,"['Fertilizer_production', 'Plastic_manufacturing', 'Pharmaceuticals', 'Textile_processing']",0.8,$1500/month,True,2025-07-20T07:54:53.804770
Wastewater,waste,3.0 tons/month,industrial,minimal,"['Fertilizer_production', 'Plastic_manufacturing', 'Pharmaceuticals', 'Textile_processing']",0.8,$1500/month,True,2025-07-20T07:54:53.804770
Process_gases,waste,3.0 tons/month,industrial,minimal,"['Fertilizer_production', 'Plastic_manufacturing', 'Pharmaceuticals', 'Textile_processing']",0.8,$1500/month,True,2025-07-20T07:54:53.804770
Spent_catalysts,waste,3.0 tons/month,industrial,minimal,"['Fertilizer_production', 'Plastic_manufacturing', 'Pharmaceuticals', 'Textile_processing']",0.8,$1500/month,True,2025-07-20T07:54:53.804770
Sulfur,by_product,1.5 tons/month,commercial,moderate,"['Fertilizer_production', 'Plastic_manufacturing', 'Pharmaceuticals', 'Textile_processing']",0.9,$3000/month,True,2025-07-20T07:54:53.804770
Ammonia,by_product,1.5 tons/month,commercial,moderate,"['Fertilizer_production', 'Plastic_manufacturing', 'Pharmaceuticals', 'Textile_processing']",0.9,$3000/month,True,2025-07-20T07:54:53.804770
Methanol,by_product,1.5 tons/month,commercial,moderate,"['Fertilizer_production', 'Plastic_manufacturing', 'Pharmaceuticals', 'Textile_processing']",0.9,$3000/month,True,2025-07-20T07:54:53.804770
Ethanol,by_product,1.5 tons/month,commercial,moderate,"['Fertilizer_production', 'Plastic_manufacturing', 'Pharmaceuticals', 'Textile_processing']",0.9,$3000/month,True,2025-07-20T07:54:53.804770
General_industrial_waste,waste,15.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$7500/month,True,2025-07-20T07:54:53.806766
Wastewater,waste,15.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$7500/month,True,2025-07-20T07:54:53.806766
Dust,waste,15.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$7500/month,True,2025-07-20T07:54:53.806766
Electronic_waste,waste,15.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$7500/month,True,2025-07-20T07:54:53.806766
Metal_scraps,by_product,7.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$15000/month,True,2025-07-20T07:54:53.806766
Plastic_scraps,by_product,7.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$15000/month,True,2025-07-20T07:54:53.806766
Glass_waste,by_product,7.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$15000/month,True,2025-07-20T07:54:53.806766
Paper_waste,by_product,7.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$15000/month,True,2025-07-20T07:54:53.806766
General_industrial_waste,waste,3.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$1500/month,True,2025-07-20T07:54:53.807965
Wastewater,waste,3.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$1500/month,True,2025-07-20T07:54:53.807965
Dust,waste,3.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$1500/month,True,2025-07-20T07:54:53.807965
Electronic_waste,waste,3.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$1500/month,True,2025-07-20T07:54:53.807965
Metal_scraps,by_product,1.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$3000/month,True,2025-07-20T07:54:53.807965
Plastic_scraps,by_product,1.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$3000/month,True,2025-07-20T07:54:53.807965
Glass_waste,by_product,1.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$3000/month,True,2025-07-20T07:54:53.807965
Paper_waste,by_product,1.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$3000/month,True,2025-07-20T07:54:53.807965
General_industrial_waste,waste,15.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$7500/month,True,2025-07-20T07:54:53.808769
Wastewater,waste,15.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$7500/month,True,2025-07-20T07:54:53.808769
Dust,waste,15.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$7500/month,True,2025-07-20T07:54:53.808769
Electronic_waste,waste,15.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$7500/month,True,2025-07-20T07:54:53.808769
Metal_scraps,by_product,7.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$15000/month,True,2025-07-20T07:54:53.808769
Plastic_scraps,by_product,7.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$15000/month,True,2025-07-20T07:54:53.808769
Glass_waste,by_product,7.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$15000/month,True,2025-07-20T07:54:53.808769
Paper_waste,by_product,7.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$15000/month,True,2025-07-20T07:54:53.808769
General_industrial_waste,waste,3.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$1500/month,True,2025-07-20T07:54:53.809769
Wastewater,waste,3.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$1500/month,True,2025-07-20T07:54:53.809769
Dust,waste,3.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$1500/month,True,2025-07-20T07:54:53.809769
Electronic_waste,waste,3.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$1500/month,True,2025-07-20T07:54:53.809769
Metal_scraps,by_product,1.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$3000/month,True,2025-07-20T07:54:53.809769
Plastic_scraps,by_product,1.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$3000/month,True,2025-07-20T07:54:53.809769
Glass_waste,by_product,1.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$3000/month,True,2025-07-20T07:54:53.809769
Paper_waste,by_product,1.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$3000/month,True,2025-07-20T07:54:53.809769
General_industrial_waste,waste,50.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$25000/month,True,2025-07-20T07:54:53.812267
Wastewater,waste,50.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$25000/month,True,2025-07-20T07:54:53.812267
Dust,waste,50.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$25000/month,True,2025-07-20T07:54:53.812267
Electronic_waste,waste,50.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$25000/month,True,2025-07-20T07:54:53.812267
Metal_scraps,by_product,25.0 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$50000/month,True,2025-07-20T07:54:53.812267
Plastic_scraps,by_product,25.0 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$50000/month,True,2025-07-20T07:54:53.812267
Glass_waste,by_product,25.0 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$50000/month,True,2025-07-20T07:54:53.812267
Paper_waste,by_product,25.0 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$50000/month,True,2025-07-20T07:54:53.812267
General_industrial_waste,waste,3.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$1500/month,True,2025-07-20T07:54:53.816280
Wastewater,waste,3.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$1500/month,True,2025-07-20T07:54:53.816280
Dust,waste,3.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$1500/month,True,2025-07-20T07:54:53.816280
Electronic_waste,waste,3.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$1500/month,True,2025-07-20T07:54:53.816280
Metal_scraps,by_product,1.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$3000/month,True,2025-07-20T07:54:53.816280
Plastic_scraps,by_product,1.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$3000/month,True,2025-07-20T07:54:53.816280
Glass_waste,by_product,1.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$3000/month,True,2025-07-20T07:54:53.816280
Paper_waste,by_product,1.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$3000/month,True,2025-07-20T07:54:53.816280
General_industrial_waste,waste,3.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$1500/month,True,2025-07-20T07:54:53.817279
Wastewater,waste,3.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$1500/month,True,2025-07-20T07:54:53.817279
Dust,waste,3.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$1500/month,True,2025-07-20T07:54:53.817279
Electronic_waste,waste,3.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$1500/month,True,2025-07-20T07:54:53.817279
Metal_scraps,by_product,1.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$3000/month,True,2025-07-20T07:54:53.817279
Plastic_scraps,by_product,1.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$3000/month,True,2025-07-20T07:54:53.817279
Glass_waste,by_product,1.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$3000/month,True,2025-07-20T07:54:53.817279
Paper_waste,by_product,1.5 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$3000/month,True,2025-07-20T07:54:53.817279
Organic_waste,waste,100.0 tons/month,industrial,minimal,"['Animal_feed_production', 'Biogas_generation', 'Composting', 'Organic_fertilizers']",0.8,$50000/month,True,2025-07-20T07:54:53.818409
Wastewater,waste,100.0 tons/month,industrial,minimal,"['Animal_feed_production', 'Biogas_generation', 'Composting', 'Organic_fertilizers']",0.8,$50000/month,True,2025-07-20T07:54:53.818409
Packaging_waste,waste,100.0 tons/month,industrial,minimal,"['Animal_feed_production', 'Biogas_generation', 'Composting', 'Organic_fertilizers']",0.8,$50000/month,True,2025-07-20T07:54:53.818409
Animal_feed,by_product,50.0 tons/month,commercial,moderate,"['Animal_feed_production', 'Biogas_generation', 'Composting', 'Organic_fertilizers']",0.9,$100000/month,True,2025-07-20T07:54:53.818409
Compost,by_product,50.0 tons/month,commercial,moderate,"['Animal_feed_production', 'Biogas_generation', 'Composting', 'Organic_fertilizers']",0.9,$100000/month,True,2025-07-20T07:54:53.818409
Biogas,by_product,50.0 tons/month,commercial,moderate,"['Animal_feed_production', 'Biogas_generation', 'Composting', 'Organic_fertilizers']",0.9,$100000/month,True,2025-07-20T07:54:53.818409
Organic_fertilizers,by_product,50.0 tons/month,commercial,moderate,"['Animal_feed_production', 'Biogas_generation', 'Composting', 'Organic_fertilizers']",0.9,$100000/month,True,2025-07-20T07:54:53.818409
Organic_waste,waste,80.0 tons/month,industrial,minimal,"['Animal_feed_production', 'Biogas_generation', 'Composting', 'Organic_fertilizers']",0.8,$40000/month,True,2025-07-20T07:54:53.819281
Wastewater,waste,80.0 tons/month,industrial,minimal,"['Animal_feed_production', 'Biogas_generation', 'Composting', 'Organic_fertilizers']",0.8,$40000/month,True,2025-07-20T07:54:53.819281
Packaging_waste,waste,80.0 tons/month,industrial,minimal,"['Animal_feed_production', 'Biogas_generation', 'Composting', 'Organic_fertilizers']",0.8,$40000/month,True,2025-07-20T07:54:53.819281
Animal_feed,by_product,40.0 tons/month,commercial,moderate,"['Animal_feed_production', 'Biogas_generation', 'Composting', 'Organic_fertilizers']",0.9,$80000/month,True,2025-07-20T07:54:53.819281
Compost,by_product,40.0 tons/month,commercial,moderate,"['Animal_feed_production', 'Biogas_generation', 'Composting', 'Organic_fertilizers']",0.9,$80000/month,True,2025-07-20T07:54:53.819281
Biogas,by_product,40.0 tons/month,commercial,moderate,"['Animal_feed_production', 'Biogas_generation', 'Composting', 'Organic_fertilizers']",0.9,$80000/month,True,2025-07-20T07:54:53.819281
Organic_fertilizers,by_product,40.0 tons/month,commercial,moderate,"['Animal_feed_production', 'Biogas_generation', 'Composting', 'Organic_fertilizers']",0.9,$80000/month,True,2025-07-20T07:54:53.819281
General_industrial_waste,waste,200.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$100000/month,True,2025-07-20T07:54:53.820791
Wastewater,waste,200.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$100000/month,True,2025-07-20T07:54:53.820791
Dust,waste,200.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$100000/month,True,2025-07-20T07:54:53.820791
Electronic_waste,waste,200.0 tons/month,industrial,minimal,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.8,$100000/month,True,2025-07-20T07:54:53.820791
Metal_scraps,by_product,100.0 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$200000/month,True,2025-07-20T07:54:53.820791
Plastic_scraps,by_product,100.0 tons/month,commercial,moderate,"['Construction_materials', 'Packaging', 'Automotive_parts', 'Electronics']",0.9,$200000/month,True,2025-07-20T07:54:53.820791
